NOC_2016,ER_Code,Low_Wage_2016,Median_Wage_2016,High_Wage_2016,Low_Wage_2020,Median_Wage_2020,High_Wage_2020,Province,NOC_Title_2016
2263,ER2445,20.0,31.87,43.0,21.0,35.9,47.0,Quebec,inspectors in public and environmental health and occupational health and safety
2263,ER2450,20.0,31.87,43.0,21.0,35.9,47.0,Quebec,inspectors in public and environmental health and occupational health and safety
2263,ER2460,20.0,31.87,43.0,21.0,35.9,47.0,Quebec,inspectors in public and environmental health and occupational health and safety
2263,ER2470,20.0,31.87,43.0,21.0,35.9,47.0,Quebec,inspectors in public and environmental health and occupational health and safety
2263,ER35,20.0,36.06,49.74,19.67,35.1,50.61,Ontario,inspectors in public and environmental health and occupational health and safety
2263,ER3510,20.0,36.06,49.74,22.44,38.43,51.28,Ontario,inspectors in public and environmental health and occupational health and safety
2263,ER3515,20.0,36.06,49.74,24.13,31.25,50.26,Ontario,inspectors in public and environmental health and occupational health and safety
2263,ER3520,20.0,36.06,49.74,19.67,35.1,50.61,Ontario,inspectors in public and environmental health and occupational health and safety
2263,ER3530,20.0,36.4,49.39,19.23,34.76,51.28,Ontario,inspectors in public and environmental health and occupational health and safety
2263,ER3540,20.0,36.06,49.74,16.5,38.46,55.85,Ontario,inspectors in public and environmental health and occupational health and safety
2263,ER3550,20.0,36.06,49.74,22.0,34.97,53.33,Ontario,inspectors in public and environmental health and occupational health and safety
2263,ER3560,20.0,36.06,49.74,19.67,35.1,50.61,Ontario,inspectors in public and environmental health and occupational health and safety
2263,ER3570,20.0,36.06,49.74,19.67,35.1,50.61,Ontario,inspectors in public and environmental health and occupational health and safety
2263,ER3580,20.0,36.06,49.74,19.67,35.1,50.61,Ontario,inspectors in public and environmental health and occupational health and safety
2263,ER3590,20.0,36.06,49.74,23.97,39.34,51.44,Ontario,inspectors in public and environmental health and occupational health and safety
2263,ER3595,20.0,36.06,49.74,20.0,33.65,49.74,Ontario,inspectors in public and environmental health and occupational health and safety
2263,ER46,19.5,30.29,49.04,20.0,34.62,47.69,Manitoba,inspectors in public and environmental health and occupational health and safety
2263,ER4610,19.5,30.29,49.04,20.0,34.62,47.69,Manitoba,inspectors in public and environmental health and occupational health and safety
2263,ER4650,19.5,30.0,49.26,15.0,35.1,54.38,Manitoba,inspectors in public and environmental health and occupational health and safety
2263,ER4660,19.5,30.29,49.04,20.0,34.62,47.69,Manitoba,inspectors in public and environmental health and occupational health and safety
2263,ER47,20.43,35.0,50.48,25.4,37.69,55.29,Saskatchewan,inspectors in public and environmental health and occupational health and safety
2263,ER4710,22.0,36.78,47.54,25.83,40.0,55.29,Saskatchewan,inspectors in public and environmental health and occupational health and safety
2263,ER4720,20.43,35.0,50.48,31.94,39.16,52.0,Saskatchewan,inspectors in public and environmental health and occupational health and safety
2263,ER4730,20.43,35.0,50.48,23.86,36.0,44.0,Saskatchewan,inspectors in public and environmental health and occupational health and safety
2263,ER48,22.0,36.92,57.69,23.65,39.9,58.0,Alberta,inspectors in public and environmental health and occupational health and safety
2263,ER4830,24.31,40.0,76.92,22.6,39.9,62.5,Alberta,inspectors in public and environmental health and occupational health and safety
2263,ER4850,22.0,36.92,57.69,15.87,40.0,46.63,Alberta,inspectors in public and environmental health and occupational health and safety
2263,ER4860,20.56,38.46,53.0,24.0,40.0,52.5,Alberta,inspectors in public and environmental health and occupational health and safety
2263,ER4870,22.0,36.92,57.69,25.0,35.79,58.0,Alberta,inspectors in public and environmental health and occupational health and safety
2263,ER4880,28.85,41.39,71.41,24.0,43.27,70.0,Alberta,inspectors in public and environmental health and occupational health and safety
2263,ER59,21.15,32.65,49.45,23.08,34.88,54.87,British Columbia,inspectors in public and environmental health and occupational health and safety
2263,ER5910,21.15,32.65,49.45,23.46,36.92,49.0,British Columbia,inspectors in public and environmental health and occupational health and safety
2263,ER5930,21.15,32.65,49.45,23.08,34.88,54.87,British Columbia,inspectors in public and environmental health and occupational health and safety
2263,ER5950,21.15,32.65,49.45,23.08,34.88,54.87,British Columbia,inspectors in public and environmental health and occupational health and safety
2264,ER00,19.23,30.77,50.4,21.0,33.65,53.35,National,construction inspectors
2264,ER10,18.46,29.67,60.0,26.0,36.0,51.28,Newfoundland and Labrador,construction inspectors
2264,ER12,18.46,28.85,41.54,20.0,35.16,38.0,Nova Scotia,construction inspectors
2264,ER1250,18.46,28.85,41.54,20.0,35.16,38.0,Nova Scotia,construction inspectors
2264,ER24,18.0,29.5,54.36,24.33,32.05,43.18,Quebec,construction inspectors
2264,ER2420,18.0,29.5,54.36,24.33,32.05,43.18,Quebec,construction inspectors
2264,ER2430,18.0,29.5,54.36,24.33,32.05,43.18,Quebec,construction inspectors
2264,ER2433,18.0,29.5,54.36,24.33,32.05,43.18,Quebec,construction inspectors
2264,ER2435,18.0,29.5,54.36,24.33,32.05,43.18,Quebec,construction inspectors
2264,ER2440,18.0,29.5,54.36,24.33,32.05,43.18,Quebec,construction inspectors
2264,ER2445,18.0,29.5,54.36,24.33,32.05,43.18,Quebec,construction inspectors
2264,ER2450,18.0,29.5,54.36,24.33,32.05,43.18,Quebec,construction inspectors
2264,ER2455,18.0,29.5,54.36,24.33,32.05,43.18,Quebec,construction inspectors
2264,ER2475,18.0,29.5,54.36,24.33,32.05,43.18,Quebec,construction inspectors
2264,ER35,17.33,30.0,42.56,18.75,35.0,50.55,Ontario,construction inspectors
2264,ER3510,17.33,30.0,42.56,18.75,37.02,44.68,Ontario,construction inspectors
2264,ER3540,17.33,30.0,42.56,18.75,35.0,50.55,Ontario,construction inspectors
2264,ER3550,17.33,30.0,42.56,19.68,38.0,45.0,Ontario,construction inspectors
2264,ER3560,17.33,30.0,42.56,18.75,35.0,50.55,Ontario,construction inspectors
2264,ER3570,17.33,30.0,42.56,18.75,35.0,50.55,Ontario,construction inspectors
2264,ER3580,17.33,30.0,42.56,18.75,35.0,50.55,Ontario,construction inspectors
2264,ER3590,17.33,30.0,42.56,18.75,35.0,50.55,Ontario,construction inspectors
2264,ER46,20.0,25.0,46.0,18.0,32.05,55.56,Manitoba,construction inspectors
2264,ER4650,20.0,25.0,46.0,18.0,32.05,55.56,Manitoba,construction inspectors
2264,ER47,20.0,30.77,45.67,21.0,33.15,54.17,Saskatchewan,construction inspectors
2264,ER4730,20.0,30.77,45.67,21.0,33.15,54.17,Saskatchewan,construction inspectors
2264,ER48,21.63,40.06,62.5,25.0,42.0,65.0,Alberta,construction inspectors
2264,ER4830,21.63,40.06,62.5,25.0,42.0,65.0,Alberta,construction inspectors
2264,ER4850,26.22,33.64,51.63,25.0,42.0,65.0,Alberta,construction inspectors
2264,ER4860,21.63,40.06,62.5,26.92,42.0,65.0,Alberta,construction inspectors
2264,ER4870,23.08,38.25,51.63,25.0,42.0,65.0,Alberta,construction inspectors
2264,ER59,22.67,36.06,44.37,20.0,32.0,45.0,British Columbia,construction inspectors
2264,ER5920,22.67,36.06,44.37,20.0,32.0,45.0,British Columbia,construction inspectors
2264,ER5930,22.67,36.06,44.37,20.0,32.0,45.0,British Columbia,construction inspectors
2271,ER00,18.32,38.46,64.1,19.23,43.96,74.36,National,"air pilots, flight engineers and flying instructors"
2272,ER00,18.0,42.56,74.93,21.9,40.06,70.14,National,air traffic controllers and related occupations
2272,ER10,22.05,40.0,54.49,27.0,41.17,84.0,Newfoundland and Labrador,air traffic controllers and related occupations
2273,ER00,19.0,30.0,47.31,19.0,36.0,51.0,National,"deck officers, water transport"
2273,ER10,19.07,30.0,67.31,17.95,36.06,57.23,Newfoundland and Labrador,"deck officers, water transport"
2273,ER12,17.0,33.65,50.48,18.54,38.94,51.28,Nova Scotia,"deck officers, water transport"
2273,ER1250,21.72676,32.59014,43.75,22.89,38.94,51.28,Nova Scotia,"deck officers, water transport"
2273,ER24,17.14,28.0,44.0,23.08,30.6,42.05,Quebec,"deck officers, water transport"
2273,ER35,16.0,30.0,38.797786,19.0,30.54,50.0,Ontario,"deck officers, water transport"
2273,ER3530,18.25,32.0,36.95,19.0,30.54,50.0,Ontario,"deck officers, water transport"
2273,ER59,19.84,36.81,46.0,23.0,38.0,50.0,British Columbia,"deck officers, water transport"
2273,ER5910,19.84,36.81,46.0,23.0,38.0,50.0,British Columbia,"deck officers, water transport"
2273,ER5920,19.84,36.81,46.0,21.23,38.0,52.0,British Columbia,"deck officers, water transport"
2274,ER00,22.5,31.4,43.5,22.04,33.35,51.28,National,"engineer officers, water transport"
2274,ER10,16.0,27.0,49.95,24.0,31.5,51.28,Newfoundland and Labrador,"engineer officers, water transport"
2274,ER12,16.0,27.0,49.95,13.15,30.0,56.41,Nova Scotia,"engineer officers, water transport"
2274,ER35,22.5,33.09,45.51982,25.0,35.0,50.21,Ontario,"engineer officers, water transport"
2274,ER59,24.385618,36.578427,49.73,25.0,37.63,56.49,British Columbia,"engineer officers, water transport"
2281,ER00,18.25,30.77,46.15,19.32,31.25,49.45,National,computer network technicians
2281,ER10,17.8,29.0,42.31,15.0,30.0,42.55,Newfoundland and Labrador,computer network technicians
2281,ER1110,13.0,23.08,35.13,14.5,28.0,41.54,Prince Edward Island,computer network technicians
2281,ER12,19.0,27.88,41.43,17.0,30.77,42.56,Nova Scotia,computer network technicians
2281,ER1230,19.0,27.88,41.43,17.0,30.77,42.56,Nova Scotia,computer network technicians
2281,ER1250,21.92,29.87,42.31,17.0,30.77,42.56,Nova Scotia,computer network technicians
2281,ER13,16.83,26.67,36.0,19.5,27.8,45.0,New Brunswick,computer network technicians
2281,ER1310,16.83,26.67,36.0,19.5,27.8,45.0,New Brunswick,computer network technicians
2281,ER1330,14.42,24.76,40.0,15.38,28.37,42.0,New Brunswick,computer network technicians
2281,ER1340,16.83,26.67,36.0,23.56,26.67,31.79,New Brunswick,computer network technicians
2281,ER24,17.0,27.69,41.76,19.32,29.81,44.12,Quebec,computer network technicians
2281,ER2415,17.0,27.69,41.76,19.32,29.81,44.12,Quebec,computer network technicians
2281,ER2420,16.0,25.64,36.0,19.32,29.81,44.12,Quebec,computer network technicians
2281,ER2425,17.0,27.69,41.76,20.0,30.6,40.0,Quebec,computer network technicians
2281,ER2430,17.0,27.69,41.76,22.35,28.0,35.0,Quebec,computer network technicians
2281,ER2435,17.5,27.47,40.0,20.0,33.33,52.0,Quebec,computer network technicians
2281,ER2440,14.5,28.85,40.0,19.23,28.85,50.44,Quebec,computer network technicians
2281,ER2445,17.0,27.69,41.76,19.32,29.81,44.12,Quebec,computer network technicians
2281,ER2450,17.0,27.69,41.76,25.0,31.29,34.87,Quebec,computer network technicians
2281,ER2455,17.0,27.69,41.76,19.32,29.81,44.12,Quebec,computer network technicians
2281,ER2465,17.0,27.69,41.76,19.32,29.81,44.12,Quebec,computer network technicians
2281,ER2470,17.0,27.69,41.76,19.32,29.81,44.12,Quebec,computer network technicians
2281,ER35,19.49,31.25,46.67,18.0,32.0,49.45,Ontario,computer network technicians
2281,ER3510,22.4,38.39,56.41,22.5,35.9,51.28,Ontario,computer network technicians
2281,ER3515,19.49,31.25,46.67,18.0,32.0,49.45,Ontario,computer network technicians
2281,ER3520,19.49,31.25,46.67,18.0,32.0,49.45,Ontario,computer network technicians
2281,ER3530,21.0,30.77,44.71,17.31,32.0,46.78,Ontario,computer network technicians
2281,ER3540,17.07,30.0,41.03,15.0,33.33,48.08,Ontario,computer network technicians
2281,ER3550,17.95,33.65,47.25,18.0,32.0,49.45,Ontario,computer network technicians
2281,ER3580,19.49,31.25,46.67,18.0,32.0,49.45,Ontario,computer network technicians
2281,ER3590,19.49,31.25,46.67,18.0,32.0,49.45,Ontario,computer network technicians
2281,ER46,19.0,28.0,42.0,19.52,30.0,46.72,Manitoba,computer network technicians
2281,ER4650,19.23,28.0,41.21,19.52,32.0,48.08,Manitoba,computer network technicians
2281,ER47,21.37,34.62,43.08,20.0,38.73,52.88,Saskatchewan,computer network technicians
2281,ER4710,21.37,34.0,43.53,20.0,38.73,52.88,Saskatchewan,computer network technicians
2281,ER4720,21.37,34.62,43.08,20.0,38.73,52.88,Saskatchewan,computer network technicians
2281,ER4730,21.63,35.0,42.67,20.0,38.73,52.88,Saskatchewan,computer network technicians
2281,ER4750,21.37,34.62,43.08,20.0,38.73,52.88,Saskatchewan,computer network technicians
2281,ER48,21.63,34.62,61.0,20.0,36.06,57.69,Alberta,computer network technicians
2281,ER4820,21.63,34.62,61.0,20.0,36.06,57.69,Alberta,computer network technicians
2281,ER4830,21.63,35.86,62.5,17.85,36.06,60.1,Alberta,computer network technicians
2281,ER4840,21.33,35.29,50.79,20.0,36.06,57.69,Alberta,computer network technicians
2281,ER4860,19.67,33.65,55.48,21.0,37.08,57.44,Alberta,computer network technicians
2281,ER4870,21.63,34.62,61.0,20.0,36.06,57.69,Alberta,computer network technicians
2281,ER59,20.19,32.69,42.86,19.93,28.85,49.15,British Columbia,computer network technicians
2281,ER5910,20.19,32.69,42.86,19.93,28.85,49.15,British Columbia,computer network technicians
2281,ER5920,19.0,31.25,42.86,19.62,28.85,47.12,British Columbia,computer network technicians
2281,ER5930,20.19,32.69,42.86,19.93,28.85,49.15,British Columbia,computer network technicians
2281,ER5950,20.19,32.69,42.86,17.5,28.0,38.0,British Columbia,computer network technicians
2282,ER00,14.5,25.3,43.27,16.75,29.74,48.08,National,user support technicians
2282,ER10,15.59,25.24,46.15,17.0,28.96,42.07,Newfoundland and Labrador,user support technicians
2282,ER1010,15.59,25.24,46.15,15.7,28.96,42.07,Newfoundland and Labrador,user support technicians
2282,ER1110,11.0,18.46,32.51,13.0,18.01,40.0,Prince Edward Island,user support technicians
2282,ER12,12.6,22.0,38.01,13.5,23.08,41.03,Nova Scotia,user support technicians
2282,ER1220,12.6,22.0,38.01,12.55,22.0,35.52,Nova Scotia,user support technicians
2282,ER13,14.0,19.78,33.17,14.25,21.54,35.38,New Brunswick,user support technicians
2282,ER1320,14.5,20.91,33.17,18.0,22.33,35.1,New Brunswick,user support technicians
2282,ER1330,12.5,19.75,33.17,14.25,21.54,35.38,New Brunswick,user support technicians
2282,ER1340,16.35,19.71,28.21,19.04,24.0,38.46,New Brunswick,user support technicians
2282,ER24,14.95,23.0,38.46,18.0,26.41,40.0,Quebec,user support technicians
2282,ER2415,14.95,23.0,38.46,18.0,26.41,40.0,Quebec,user support technicians
2282,ER2420,13.94,22.0,34.62,19.23,25.56,31.32,Quebec,user support technicians
2282,ER2425,14.0,20.341052,26.327932,18.0,26.41,40.0,Quebec,user support technicians
2282,ER2433,14.95,23.0,38.46,18.0,26.41,40.0,Quebec,user support technicians
2282,ER2440,14.95,21.63,32.82,18.75,25.25,44.1,Quebec,user support technicians
2282,ER2445,14.95,23.0,38.46,20.0,26.25,44.02,Quebec,user support technicians
2282,ER2450,14.95,23.0,38.46,18.0,26.41,40.0,Quebec,user support technicians
2282,ER2455,14.95,23.0,38.46,18.0,26.41,40.0,Quebec,user support technicians
2282,ER2460,16.35,22.979795,31.020104,17.0,27.5,41.21,Quebec,user support technicians
2282,ER35,13.0,26.0,46.15,16.0,30.0,50.0,Ontario,user support technicians
2282,ER3510,18.44,33.52,49.33,17.5,31.25,52.82,Ontario,user support technicians
2282,ER3530,16.7,26.44,48.08,18.0,30.0,50.54,Ontario,user support technicians
2282,ER3540,12.56,26.44,44.71,16.0,30.0,50.0,Ontario,user support technicians
2282,ER3550,12.0,20.0,42.07,15.0,26.92,51.28,Ontario,user support technicians
2282,ER3560,13.0,26.0,46.15,15.14,29.0,41.03,Ontario,user support technicians
2282,ER3580,13.0,26.0,46.15,16.0,30.0,50.0,Ontario,user support technicians
2282,ER46,15.0,24.04,43.59,16.0,28.3,48.26,Manitoba,user support technicians
2282,ER4650,15.0,24.04,43.59,15.69,26.92,48.26,Manitoba,user support technicians
2282,ER47,20.19,32.31,49.74,18.0,31.25,51.92,Saskatchewan,user support technicians
2282,ER4710,24.04,35.5,54.33,20.77,31.25,52.88,Saskatchewan,user support technicians
2282,ER4730,17.0,26.92,47.69,16.85,30.0,41.35,Saskatchewan,user support technicians
2282,ER48,20.0,28.21,48.08,21.0,32.69,51.56,Alberta,user support technicians
2282,ER4830,19.23,31.25,48.08,21.0,32.69,62.5,Alberta,user support technicians
2282,ER4850,16.56,28.505,50.0,23.02,30.0,34.96,Alberta,user support technicians
